execute time:-0.001000ms
execute result:
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccxvkjndvbnskf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccsdfgujodsfsadf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccxvkjndvbnskf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccsdfgujodsfsadf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccxvkjndvbnskf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccsdfgujodsfsadf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccxvkjndvbnskf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccsdfgujodsfsadf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccxvkjndvbnskf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccsdfgujodsfsadf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccxvkjndvbnskf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccsdfgujodsfsadf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccxvkjndvbnskf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccsdfgujodsfsadf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccxvkjndvbnskf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccsdfgujodsfsadf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccxvkjndvbnskf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccsdfgujodsfsadf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccxvkjndvbnskf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccsdfgujodsfsadf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccxvkjndvbnskf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccsdfgujodsfsadf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccxvkjndvbnskf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccsdfgujodsfsadf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccxvkjndvbnskf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccsdfgujodsfsadf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccxvkjndvbnskf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccsdfgujodsfsadf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccxvkjndvbnskf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccsdfgujodsfsadf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccxvkjndvbnskf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccsdfgujodsfsadf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccxvkjndvbnskf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccsdfgujodsfsadf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccxvkjndvbnskf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccsdfgujodsfsadf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccxvkjndvbnskf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccsdfgujodsfsadf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccxvkjndvbnskf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccsdfgujodsfsadf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccxvkjndvbnskf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccsdfgujodsfsadf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccxvkjndvbnskf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccsdfgujodsfsadf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccxvkjndvbnskf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccsdfgujodsfsadf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccxvkjndvbnskf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccsdfgujodsfsadf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccxvkjndvbnskf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccsdfgujodsfsadf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccxvkjndvbnskf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccsdfgujodsfsadf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccxvkjndvbnskf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
11.000000,aaa,80.000000,qq,90.000000
22.000000,bbb,80.000000,ww,80.000000
33.000000,cccsdfgujodsfsadf,70.000000,ee,70.000000
55.000000,eee,80.000000,tt,50.000000
66.000000,fff,40.000000,yy,40.000000
77.000000,ggg,30.000000,uu,30.000000
88.000000,hhh,20.000000,ii,20.000000
99.000000,iii,10.000000,oo,10.000000
0.000000,zzz,0.000000,pp,0.000000
0.000000,zzz,0.000000,pp,0.000000
0.000000,zzz,0.000000,pp,0.000000
